Source.Name,Cost Center,Cost Center Name,Person Name,Target Type,Job Level,Util % YTD,Util %,Util % Target,Util % Variance,Billability % YTD,Billability %,Billability % Target,Billability % Variance,Total,Avail Total,Direct Total,Indirect Total,OT Hours,Admin,Bench,Bus Dev,Mngmt,Opportunity,Training,Other,Unpaid OT,Fringe Total,Stat & Disc,Vacation,Wellness,Unpaid Regular
FY26_P07_Utilization_2026-04.csv,CC-4010,Digital Solutions,Zara Mensah,Project Leadership,L4 Manager,33.69,40.90,60.00,-19.10,30.20,36.25,55.00,-18.75,176.0,156.0,63.8,92.2,0.0,7.0,60.1,9.1,10.6,0.0,4.1,1.3,8.0,20.0,8.0,12.0,0.0,0.0
FY26_P08_Utilization_2026-05.csv,CC-1010,Structural Engineering,Amara Ashby,Billable Staff,L3 Senior Engineer,88.39,98.54,85.00,13.54,77.68,94.30,78.00,16.30,186.0,178.0,175.4,2.6,18.0,0.9,0.0,0.4,0.6,0.4,0.1,0.2,0.0,8.0,8.0,0.0,0.0,0.0
FY26_P08_Utilization_2026-05.csv,CC-1010,Structural Engineering,Bennett Salazar,Billable Staff,L3 Senior Engineer,93.44,95.51,85.00,10.51,82.68,88.69,78.00,10.69,168.0,156.0,149.0,7.0,0.0,1.6,0.0,1.2,1.5,0.0,2.0,0.7,0.0,12.0,8.0,0.0,4.0,0.0
FY26_P08_Utilization_2026-05.csv,CC-1010,Structural Engineering,Camille Thorne,Billable Staff,L3 Senior Engineer,90.35,96.15,85.00,11.15,79.22,84.70,78.00,6.70,168.0,148.0,142.3,5.7,0.0,1.7,0.0,0.7,0.9,0.0,2.2,0.2,0.0,20.0,8.0,12.0,0.0,0.0
FY26_P08_Utilization_2026-05.csv,CC-1010,Structural Engineering,Devon Sandoval,Billable Staff,L1 Analyst,79.09,87.11,80.00,7.11,70.33,78.81,73.50,5.31,168.0,152.0,132.4,19.6,0.0,5.6,3.6,0.9,1.1,5.5,1.5,1.4,6.0,16.0,8.0,8.0,0.0,0.0
FY26_P08_Utilization_2026-05.csv,CC-1010,Structural Engineering,Elena Lindqvist,Billable Staff,L1 Analyst,64.27,52.30,80.00,-27.70,54.80,47.32,73.50,-26.18,168.0,152.0,79.5,72.5,0.0,6.3,55.5,1.1,0.6,7.3,0.6,1.1,0.0,16.0,8.0,8.0,0.0,0.0
FY26_P08_Utilization_2026-05.csv,CC-1010,Structural Engineering,Farid Beaumont,Billable Staff,L3 Senior Engineer,94.15,91.67,85.00,6.67,80.86,78.57,78.00,0.57,168.0,144.0,132.0,12.0,0.0,3.5,0.0,0.8,2.8,0.0,3.9,1.0,0.0,24.0,8.0,16.0,0.0,0.0
FY26_P08_Utilization_2026-05.csv,CC-1010,Structural Engineering,Grace Mbeki,Billable Staff,L1 Analyst,72.46,59.43,80.00,-20.57,61.10,49.52,73.50,-23.98,168.0,140.0,83.2,56.8,0.0,5.7,44.9,0.7,0.6,1.7,2.9,0.3,0.0,28.0,8.0,20.0,0.0,0.0
FY26_P08_Utilization_2026-05.csv,CC-1010,Structural Engineering,Hassan Adeyemi,Billable Staff,L2 Engineer,60.86,62.97,85.00,-22.03,53.86,55.48,78.00,-22.52,168.0,148.0,93.2,54.8,0.0,7.4,43.7,1.7,1.4,0.0,0.0,0.6,0.0,20.0,8.0,8.0,4.0,0.0
FY26_P08_Utilization_2026-05.csv,CC-1010,Structural Engineering,Imani Mensah,Billable Staff,L3 Senior Engineer,82.57,86.91,85.00,1.91,75.28,78.63,78.00,0.63,168.0,152.0,132.1,19.9,0.0,3.4,0.0,3.2,3.0,5.2,3.5,1.6,0.0,16.0,8.0,4.0,4.0,0.0
FY26_P08_Utilization_2026-05.csv,CC-1010,Structural Engineering,Jonas Whitfield,Billable Staff,L1 Analyst,72.28,77.00,80.00,-3.00,63.74,73.33,73.50,-0.17,168.0,160.0,123.2,36.8,0.0,7.1,21.8,0.9,0.7,3.9,2.3,0.1,0.0,8.0,8.0,0.0,0.0,0.0
FY26_P08_Utilization_2026-05.csv,CC-1010,Structural Engineering,Katya Rathore,Billable Staff,L1 Analyst,79.02,80.54,80.00,0.54,70.16,70.95,73.50,-2.55,168.0,148.0,119.2,28.8,0.0,4.6,21.4,1.1,0.8,0.0,0.0,0.9,6.0,20.0,8.0,12.0,0.0,0.0
FY26_P08_Utilization_2026-05.csv,CC-1020,Mechanical Engineering,Liam Carrasco,Project Leadership,L4 Manager,61.46,66.69,60.00,6.69,53.20,58.75,55.00,3.75,168.0,148.0,98.7,49.3,0.0,4.7,9.5,8.9,24.9,0.0,0.0,1.3,12.0,20.0,8.0,12.0,0.0,0.0
FY26_P08_Utilization_2026-05.csv,CC-1020,Mechanical Engineering,Maren Yilmaz,Billable Staff,L3 Senior Engineer,89.61,96.58,85.00,11.58,79.88,87.38,78.00,9.38,168.0,152.0,146.8,5.2,0.0,1.4,0.0,0.2,1.0,0.0,2.4,0.2,0.0,16.0,8.0,8.0,0.0,0.0
FY26_P08_Utilization_2026-05.csv,CC-1020,Mechanical Engineering,Nikhil Petrova,Billable Staff,L2 Engineer,59.59,67.44,85.00,-17.56,53.12,62.62,78.00,-15.38,168.0,156.0,105.2,50.8,0.0,7.1,33.0,0.6,1.8,0.2,7.7,0.4,0.0,12.0,8.0,4.0,0.0,0.0
FY26_P08_Utilization_2026-05.csv,CC-1020,Mechanical Engineering,Odessa Duarte,Billable Staff,L2 Engineer,87.44,80.68,85.00,-4.32,77.48,71.07,78.00,-6.93,168.0,148.0,119.4,28.6,0.0,4.3,21.1,1.3,1.6,0.0,0.0,0.3,0.0,20.0,8.0,12.0,0.0,0.0
FY26_P08_Utilization_2026-05.csv,CC-1020,Mechanical Engineering,Priya Halvorsen,Billable Staff,L2 Engineer,83.60,93.58,85.00,8.58,72.24,82.44,78.00,4.44,168.0,148.0,138.5,9.5,0.0,3.2,0.0,1.2,0.8,0.0,3.1,1.2,0.0,20.0,8.0,4.0,8.0,0.0
FY26_P08_Utilization_2026-05.csv,CC-1020,Mechanical Engineering,Quentin Ferreira,Project Leadership,L5 Principal,61.97,69.04,55.00,14.04,53.91,55.89,50.50,5.39,168.0,136.0,93.9,42.1,0.0,3.4,0.0,20.1,12.9,0.0,5.2,0.5,0.0,32.0,16.0,12.0,4.0,0.0
FY26_P08_Utilization_2026-05.csv,CC-1020,Mechanical Engineering,Rosalind Moreau,Billable Staff,L1 Analyst,78.04,74.65,80.00,-5.35,69.23,68.23,73.50,-5.27,186.0,170.0,126.9,43.1,18.0,7.4,30.5,0.8,0.5,0.0,3.8,0.1,0.0,16.0,8.0,8.0,0.0,0.0
FY26_P08_Utilization_2026-05.csv,CC-1020,Mechanical Engineering,Soren Iverson,Billable Staff,L3 Senior Engineer,81.34,79.73,85.00,-5.27,70.29,70.24,78.00,-7.76,168.0,148.0,118.0,30.0,0.0,5.3,8.6,2.2,5.4,6.6,0.0,1.9,0.0,20.0,8.0,12.0,0.0,0.0
FY26_P08_Utilization_2026-05.csv,CC-1020,Mechanical Engineering,Tamsin Vasquez,Billable Staff,L1 Analyst,67.40,67.06,80.00,-12.94,57.40,58.46,73.50,-15.04,156.0,136.0,91.2,44.8,0.0,6.2,27.5,0.7,0.7,3.6,5.5,0.6,0.0,20.0,8.0,4.0,8.0,12.0
FY26_P08_Utilization_2026-05.csv,CC-1020,Mechanical Engineering,Ulises Larkin,Project Leadership,L4 Manager,68.25,68.96,60.00,8.96,60.40,59.11,55.00,4.11,168.0,144.0,99.3,44.7,0.0,3.5,0.0,10.7,27.4,0.3,2.6,0.2,0.0,24.0,8.0,8.0,8.0,0.0
FY26_P08_Utilization_2026-05.csv,CC-1030,Electrical Engineering,Adaeze Haddad,Billable Staff,L3 Senior Engineer,83.10,95.39,85.00,10.39,73.87,86.31,78.00,8.31,168.0,152.0,145.0,7.0,0.0,1.6,0.0,1.3,1.6,0.0,2.5,0.0,0.0,16.0,8.0,8.0,0.0,0.0
FY26_P08_Utilization_2026-05.csv,CC-1030,Electrical Engineering,Bruno Kowalski,Project Leadership,L4 Manager,57.60,52.03,60.00,-7.97,50.63,45.83,55.00,-9.17,168.0,148.0,77.0,71.0,0.0,4.6,34.4,7.5,14.4,0.0,9.8,0.3,20.0,20.0,8.0,8.0,4.0,0.0
FY26_P08_Utilization_2026-05.csv,CC-1030,Electrical Engineering,Clara Bergstrom,Project Leadership,L5 Principal,58.26,60.37,55.00,5.37,52.74,56.25,50.50,5.75,176.0,164.0,99.0,65.0,8.0,5.5,27.2,13.3,14.4,0.0,4.4,0.2,0.0,12.0,8.0,4.0,0.0,0.0
FY26_P08_Utilization_2026-05.csv,CC-1030,Electrical Engineering,Dmitri Delacroix,Billable Staff,L1 Analyst,71.64,74.44,80.00,-5.56,63.21,63.81,73.50,-9.69,168.0,144.0,107.2,36.8,0.0,7.1,24.1,0.8,0.8,0.0,2.9,1.1,0.0,24.0,8.0,8.0,8.0,0.0
FY26_P08_Utilization_2026-05.csv,CC-1030,Electrical Engineering,Vera Okafor,Billable Staff,L3 Senior Engineer,90.98,96.96,85.00,11.96,79.21,85.42,78.00,7.42,168.0,148.0,143.5,4.5,0.0,0.9,0.0,0.6,1.0,1.1,0.8,0.1,4.0,20.0,8.0,4.0,8.0,0.0
FY26_P08_Utilization_2026-05.csv,CC-1030,Electrical Engineering,Wren Nakamura,Overhead,L2 Engineer,21.03,28.38,25.00,3.38,18.90,25.00,23.00,2.00,168.0,148.0,42.0,106.0,0.0,7.2,87.2,5.7,1.3,0.0,4.5,0.1,0.0,20.0,8.0,12.0,0.0,0.0
FY26_P08_Utilization_2026-05.csv,CC-1030,Electrical Engineering,Xiomara Fontaine,Overhead,L4 Manager,14.53,18.86,25.00,-6.14,12.40,16.74,23.00,-6.26,178.0,158.0,29.8,128.2,10.0,7.0,62.8,11.1,37.3,0.0,8.1,1.9,0.0,20.0,8.0,12.0,0.0,0.0
FY26_P08_Utilization_2026-05.csv,CC-1030,Electrical Engineering,Yusuf Novak,Billable Staff,L2 Engineer,70.93,78.44,85.00,-6.56,63.20,74.70,78.00,-3.30,168.0,160.0,125.5,34.5,0.0,7.0,11.5,2.6,1.7,5.2,4.8,1.7,0.0,8.0,8.0,0.0,0.0,0.0
FY26_P08_Utilization_2026-05.csv,CC-1030,Electrical Engineering,Zara Ashworth,Project Leadership,L5 Principal,56.09,62.91,55.00,7.91,49.35,55.42,50.50,4.92,168.0,148.0,93.1,54.9,0.0,4.5,8.0,17.4,16.4,0.0,6.5,2.1,0.0,20.0,8.0,12.0,0.0,0.0
FY26_P08_Utilization_2026-05.csv,CC-2010,Project Management,Amara Petrova,Billable Staff,L2 Engineer,86.14,86.04,85.00,1.04,72.88,73.75,78.00,-4.25,168.0,144.0,123.9,20.1,0.0,4.2,5.3,1.8,1.2,2.2,4.6,0.8,0.0,24.0,8.0,8.0,8.0,0.0
FY26_P08_Utilization_2026-05.csv,CC-2010,Project Management,Bennett Duarte,Billable Staff,L3 Senior Engineer,87.12,88.82,85.00,3.82,77.69,76.13,78.00,-1.87,168.0,144.0,127.9,16.1,0.0,5.2,0.0,3.4,5.9,0.0,0.0,1.6,0.0,24.0,16.0,8.0,0.0,0.0
FY26_P08_Utilization_2026-05.csv,CC-2010,Project Management,Camille Halvorsen,Project Leadership,L5 Principal,28.33,28.68,55.00,-26.32,24.96,26.83,50.50,-23.67,186.0,174.0,49.9,124.1,18.0,8.2,65.4,18.8,23.4,2.2,3.6,2.5,0.0,12.0,8.0,4.0,0.0,0.0
FY26_P08_Utilization_2026-05.csv,CC-2010,Project Management,Devon Ferreira,Billable Staff,L3 Senior Engineer,77.14,68.68,85.00,-16.32,66.44,55.60,78.00,-22.40,168.0,136.0,93.4,42.6,0.0,6.4,23.9,3.5,1.2,0.0,6.1,1.5,4.0,32.0,16.0,16.0,0.0,0.0
FY26_P08_Utilization_2026-05.csv,CC-2010,Project Management,Elena Moreau,Project Leadership,L4 Manager,57.97,61.74,60.00,1.74,48.09,52.92,55.00,-2.08,168.0,144.0,88.9,55.1,0.0,3.8,0.0,9.7,28.1,6.3,6.5,0.7,4.0,24.0,8.0,8.0,8.0,0.0
FY26_P08_Utilization_2026-05.csv,CC-2010,Project Management,Farid Iverson,Billable Staff,L2 Engineer,79.13,87.70,85.00,2.70,71.13,77.26,78.00,-0.74,168.0,148.0,129.8,18.2,0.0,5.7,7.6,0.3,1.0,3.3,0.0,0.3,0.0,20.0,8.0,8.0,4.0,0.0
FY26_P08_Utilization_2026-05.csv,CC-2010,Project Management,Grace Vasquez,Billable Staff,L2 Engineer,87.64,90.99,85.00,5.99,76.21,82.32,78.00,4.32,168.0,152.0,138.3,13.7,0.0,6.5,1.5,1.2,1.2,0.0,2.3,1.0,0.0,16.0,8.0,8.0,0.0,0.0
FY26_P08_Utilization_2026-05.csv,CC-2010,Project Management,Hassan Larkin,Billable Staff,L2 Engineer,64.08,69.09,85.00,-15.91,54.99,61.15,78.00,-16.85,174.0,154.0,106.4,47.6,6.0,6.8,30.4,2.5,1.8,0.0,4.1,2.0,0.0,20.0,8.0,12.0,0.0,0.0
FY26_P08_Utilization_2026-05.csv,CC-2010,Project Management,Imani Okafor,Billable Staff,L1 Analyst,69.65,88.48,80.00,8.48,62.87,80.61,73.50,7.11,180.0,164.0,145.1,18.9,12.0,7.0,9.9,0.8,0.6,0.0,0.0,0.6,0.0,16.0,8.0,4.0,4.0,0.0
FY26_P08_Utilization_2026-05.csv,CC-2010,Project Management,Jonas Nakamura,Project Leadership,L4 Manager,59.73,63.06,60.00,3.06,53.19,54.05,55.00,-0.95,168.0,144.0,90.8,53.2,0.0,6.4,12.9,8.1,21.1,0.6,3.1,1.0,0.0,24.0,8.0,16.0,0.0,0.0
FY26_P08_Utilization_2026-05.csv,CC-3010,Field Services,Katya Fontaine,Billable Staff,L2 Engineer,75.47,79.74,85.00,-5.26,67.27,74.05,78.00,-3.95,168.0,156.0,124.4,31.6,0.0,5.5,16.6,1.8,1.4,0.0,5.6,0.7,0.0,12.0,8.0,4.0,0.0,0.0
FY26_P08_Utilization_2026-05.csv,CC-3010,Field Services,Liam Novak,Billable Staff,L3 Senior Engineer,80.31,88.33,85.00,3.33,71.76,77.94,78.00,-0.06,170.0,150.0,132.5,17.5,2.0,5.7,0.0,2.6,3.9,0.0,3.9,1.4,0.0,20.0,8.0,12.0,0.0,0.0
FY26_P08_Utilization_2026-05.csv,CC-3010,Field Services,Maren Ashworth,Billable Staff,L3 Senior Engineer,89.40,92.30,85.00,7.30,77.58,81.31,78.00,3.31,168.0,148.0,136.6,11.4,0.0,3.2,0.0,1.7,2.4,2.0,1.8,0.3,0.0,20.0,8.0,8.0,4.0,0.0
FY26_P08_Utilization_2026-05.csv,CC-3010,Field Services,Nikhil Haddad,Billable Staff,L3 Senior Engineer,74.01,77.05,85.00,-7.95,64.59,71.55,78.00,-6.45,168.0,156.0,120.2,35.8,0.0,6.9,13.3,2.7,6.5,0.0,5.7,0.7,4.0,12.0,8.0,4.0,0.0,0.0
FY26_P08_Utilization_2026-05.csv,CC-3010,Field Services,Odessa Kowalski,Project Leadership,L4 Manager,69.12,74.65,60.00,14.65,60.68,66.88,55.00,11.88,192.0,172.0,128.4,43.6,24.0,4.6,0.0,5.6,29.7,0.0,2.2,1.5,8.0,20.0,8.0,4.0,8.0,0.0
FY26_P08_Utilization_2026-05.csv,CC-3010,Field Services,Priya Bergstrom,Billable Staff,L2 Engineer,88.32,86.12,85.00,1.12,79.44,77.92,78.00,-0.08,168.0,152.0,130.9,21.1,0.0,5.7,6.1,1.4,1.8,2.7,3.2,0.2,0.0,16.0,8.0,0.0,8.0,0.0
FY26_P08_Utilization_2026-05.csv,CC-3010,Field Services,Quentin Delacroix,Billable Staff,L3 Senior Engineer,79.68,89.67,85.00,4.67,71.51,81.13,78.00,3.13,168.0,152.0,136.3,15.7,0.0,3.3,0.0,2.8,3.5,0.0,5.0,1.1,0.0,16.0,8.0,8.0,0.0,0.0
FY26_P08_Utilization_2026-05.csv,CC-3010,Field Services,Rosalind Ashby,Project Leadership,L4 Manager,61.63,58.00,60.00,-2.00,56.05,55.53,55.00,0.53,188.0,180.0,104.4,75.6,20.0,7.2,27.4,9.4,23.6,6.0,0.0,2.0,0.0,8.0,8.0,0.0,0.0,0.0
FY26_P08_Utilization_2026-05.csv,CC-3010,Field Services,Soren Salazar,Project Leadership,L4 Manager,61.84,66.91,60.00,6.91,54.44,60.54,55.00,5.54,168.0,152.0,101.7,50.3,0.0,3.8,1.1,8.1,27.1,5.9,2.0,2.3,0.0,16.0,8.0,8.0,0.0,0.0
FY26_P08_Utilization_2026-05.csv,CC-3010,Field Services,Tamsin Thorne,Project Leadership,L4 Manager,54.42,65.44,60.00,5.44,47.26,60.82,55.00,5.82,170.0,158.0,103.4,54.6,2.0,5.8,0.0,9.1,31.5,5.7,1.3,1.2,12.0,12.0,8.0,4.0,0.0,0.0
FY26_P08_Utilization_2026-05.csv,CC-4010,Digital Solutions,Adaeze Whitfield,Billable Staff,L3 Senior Engineer,75.92,82.93,85.00,-2.07,67.36,69.11,78.00,-8.89,168.0,140.0,116.1,23.9,0.0,6.4,0.6,2.6,4.1,3.8,5.6,0.8,0.0,28.0,8.0,20.0,0.0,0.0
FY26_P08_Utilization_2026-05.csv,CC-4010,Digital Solutions,Bruno Rathore,Project Leadership,L4 Manager,63.75,73.77,60.00,13.77,56.14,68.68,55.00,13.68,174.0,162.0,119.5,42.5,6.0,4.5,0.0,8.6,21.6,0.0,7.6,0.2,2.0,12.0,8.0,4.0,0.0,0.0
FY26_P08_Utilization_2026-05.csv,CC-4010,Digital Solutions,Clara Carrasco,Project Leadership,L4 Manager,48.36,55.07,60.00,-4.93,43.49,49.82,55.00,-5.18,168.0,152.0,83.7,68.3,0.0,5.8,18.3,8.4,25.4,4.6,5.4,0.4,8.0,16.0,8.0,8.0,0.0,0.0
FY26_P08_Utilization_2026-05.csv,CC-4010,Digital Solutions,Dmitri Yilmaz,Billable Staff,L3 Senior Engineer,85.57,92.82,85.00,7.82,74.26,86.19,78.00,8.19,168.0,156.0,144.8,11.2,0.0,2.4,0.0,2.3,2.5,1.4,2.0,0.6,6.0,12.0,8.0,4.0,0.0,0.0
FY26_P08_Utilization_2026-05.csv,CC-4010,Digital Solutions,Ulises Sandoval,Project Leadership,L4 Manager,50.18,63.69,60.00,3.69,44.85,60.65,55.00,5.65,168.0,160.0,101.9,58.1,0.0,5.2,4.8,11.3,26.5,2.7,6.7,0.9,0.0,8.0,8.0,0.0,0.0,0.0
FY26_P08_Utilization_2026-05.csv,CC-4010,Digital Solutions,Vera Lindqvist,Billable Staff,L2 Engineer,79.72,78.64,85.00,-6.36,67.92,65.54,78.00,-12.46,168.0,140.0,110.1,29.9,0.0,3.8,16.0,1.0,1.9,5.8,1.1,0.3,0.0,28.0,8.0,16.0,4.0,0.0
FY26_P08_Utilization_2026-05.csv,CC-4010,Digital Solutions,Wren Beaumont,Billable Staff,L3 Senior Engineer,60.11,41.32,85.00,-43.68,52.65,35.42,78.00,-42.58,168.0,144.0,59.5,84.5,0.0,6.5,54.4,3.6,3.7,6.2,8.6,1.5,0.0,24.0,8.0,16.0,0.0,0.0
FY26_P08_Utilization_2026-05.csv,CC-4010,Digital Solutions,Xiomara Mbeki,Project Leadership,L4 Manager,58.15,66.25,60.00,6.25,49.60,59.94,55.00,4.94,168.0,152.0,100.7,51.3,0.0,4.5,7.2,5.9,21.6,2.3,7.8,2.0,0.0,16.0,8.0,8.0,0.0,0.0
FY26_P08_Utilization_2026-05.csv,CC-4010,Digital Solutions,Yusuf Adeyemi,Billable Staff,L2 Engineer,82.45,85.54,85.00,0.54,71.52,75.36,78.00,-2.64,168.0,148.0,126.6,21.4,0.0,6.1,0.0,2.0,1.7,2.3,9.0,0.3,0.0,20.0,8.0,12.0,0.0,0.0
FY26_P08_Utilization_2026-05.csv,CC-4010,Digital Solutions,Zara Mensah,Project Leadership,L4 Manager,34.32,38.69,60.00,-21.31,31.00,36.85,55.00,-18.15,168.0,160.0,61.9,98.1,0.0,7.5,53.0,6.3,23.1,2.9,3.1,2.2,0.0,8.0,8.0,0.0,0.0,0.0
FY26_P09_Utilization_2026-06.csv,CC-1010,Structural Engineering,Amara Ashby,Billable Staff,L3 Senior Engineer,89.59,98.54,85.00,13.54,79.27,91.82,78.00,13.82,176.0,164.0,161.6,2.4,0.0,0.8,0.0,0.4,0.5,0.0,0.5,0.2,0.0,12.0,0.0,12.0,0.0,0.0
FY26_P09_Utilization_2026-06.csv,CC-1010,Structural Engineering,Bennett Salazar,Billable Staff,L3 Senior Engineer,93.74,95.93,85.00,10.93,83.93,93.75,78.00,15.75,176.0,172.0,165.0,7.0,0.0,2.1,0.0,0.7,1.2,1.1,1.9,0.0,0.0,4.0,0.0,4.0,0.0,0.0
FY26_P09_Utilization_2026-06.csv,CC-1010,Structural Engineering,Camille Thorne,Billable Staff,L3 Senior Engineer,90.47,91.42,85.00,6.42,78.96,76.88,78.00,-1.12,176.0,148.0,135.3,12.7,0.0,2.1,0.0,0.9,2.8,2.8,3.6,0.5,0.0,28.0,8.0,20.0,0.0,0.0
FY26_P09_Utilization_2026-06.csv,CC-1010,Structural Engineering,Devon Sandoval,Billable Staff,L1 Analyst,79.80,85.18,80.00,5.18,71.33,79.38,73.50,5.88,176.0,164.0,139.7,24.3,0.0,8.0,4.2,1.5,0.4,0.0,7.9,2.3,0.0,12.0,0.0,12.0,0.0,0.0
FY26_P09_Utilization_2026-06.csv,CC-1010,Structural Engineering,Elena Lindqvist,Billable Staff,L1 Analyst,62.58,49.47,80.00,-30.53,53.44,42.73,73.50,-30.77,176.0,152.0,75.2,76.8,0.0,5.9,66.0,0.8,1.2,0.0,1.3,1.6,0.0,24.0,0.0,24.0,0.0,0.0
FY26_P09_Utilization_2026-06.csv,CC-1010,Structural Engineering,Farid Beaumont,Billable Staff,L3 Senior Engineer,94.56,97.38,85.00,12.38,82.02,90.74,78.00,12.74,176.0,164.0,159.7,4.3,0.0,1.8,0.0,0.5,1.6,0.0,0.0,0.4,0.0,12.0,0.0,12.0,0.0,0.0
FY26_P09_Utilization_2026-06.csv,CC-1010,Structural Engineering,Grace Mbeki,Billable Staff,L1 Analyst,72.01,68.40,80.00,-11.60,60.52,55.97,73.50,-17.53,176.0,144.0,98.5,45.5,0.0,6.3,30.2,0.2,0.6,3.9,2.4,1.9,0.0,32.0,0.0,24.0,8.0,0.0
FY26_P09_Utilization_2026-06.csv,CC-1010,Structural Engineering,Hassan Adeyemi,Billable Staff,L2 Engineer,61.56,66.55,85.00,-18.45,55.13,65.06,78.00,-12.94,178.0,174.0,115.8,58.2,2.0,8.2,40.2,2.0,2.4,0.0,4.0,1.4,0.0,4.0,0.0,4.0,0.0,0.0
FY26_P09_Utilization_2026-06.csv,CC-1010,Structural Engineering,Imani Mensah,Billable Staff,L3 Senior Engineer,82.86,85.26,85.00,0.26,75.09,73.64,78.00,-4.36,176.0,152.0,129.6,22.4,0.0,5.9,5.4,3.4,4.4,0.6,0.7,2.0,0.0,24.0,0.0,24.0,0.0,0.0
FY26_P09_Utilization_2026-06.csv,CC-1010,Structural Engineering,Jonas Whitfield,Billable Staff,L1 Analyst,73.18,80.25,80.00,0.25,64.76,72.95,73.50,-0.55,176.0,160.0,128.4,31.6,0.0,5.0,18.9,0.5,1.0,0.0,4.1,2.1,0.0,16.0,0.0,12.0,4.0,0.0
FY26_P09_Utilization_2026-06.csv,CC-1010,Structural Engineering,Katya Rathore,Billable Staff,L1 Analyst,78.73,76.59,80.00,-3.41,70.30,71.36,73.50,-2.14,176.0,164.0,125.6,38.4,0.0,7.2,12.5,1.4,0.9,8.0,6.2,2.2,0.0,12.0,0.0,12.0,0.0,0.0
FY26_P09_Utilization_2026-06.csv,CC-1020,Mechanical Engineering,Liam Carrasco,Project Leadership,L4 Manager,61.22,59.29,60.00,-0.71,53.13,52.56,55.00,-2.44,176.0,156.0,92.5,63.5,0.0,5.7,0.0,9.2,41.6,0.6,4.4,2.0,0.0,20.0,0.0,20.0,0.0,0.0
FY26_P09_Utilization_2026-06.csv,CC-1020,Mechanical Engineering,Maren Yilmaz,Billable Staff,L3 Senior Engineer,90.52,97.38,85.00,12.38,80.65,86.56,78.00,8.56,180.0,160.0,155.8,4.2,4.0,1.1,0.0,0.8,0.8,0.7,0.3,0.5,0.0,20.0,8.0,12.0,0.0,0.0
FY26_P09_Utilization_2026-06.csv,CC-1020,Mechanical Engineering,Nikhil Petrova,Billable Staff,L2 Engineer,59.79,61.34,85.00,-23.66,53.57,57.16,78.00,-20.84,176.0,164.0,100.6,63.4,0.0,7.4,51.4,2.0,1.1,0.0,1.0,0.5,0.0,12.0,8.0,4.0,0.0,0.0
FY26_P09_Utilization_2026-06.csv,CC-1020,Mechanical Engineering,Odessa Duarte,Billable Staff,L2 Engineer,86.70,80.34,85.00,-4.66,76.40,67.56,78.00,-10.44,176.0,148.0,118.9,29.1,0.0,7.1,15.8,1.7,2.0,1.8,0.6,0.1,0.0,28.0,0.0,20.0,8.0,0.0
FY26_P09_Utilization_2026-06.csv,CC-1020,Mechanical Engineering,Priya Halvorsen,Billable Staff,L2 Engineer,83.83,85.46,85.00,0.46,73.15,79.95,78.00,1.95,186.0,174.0,148.7,25.3,10.0,6.2,0.0,2.4,2.4,7.7,4.2,2.4,2.0,12.0,0.0,12.0,0.0,0.0
FY26_P09_Utilization_2026-06.csv,CC-1020,Mechanical Engineering,Quentin Ferreira,Project Leadership,L5 Principal,62.92,69.70,55.00,14.70,54.77,60.99,50.50,10.49,192.0,168.0,117.1,50.9,16.0,5.1,0.0,19.2,18.8,0.0,7.3,0.5,0.0,24.0,0.0,24.0,0.0,0.0
FY26_P09_Utilization_2026-06.csv,CC-1020,Mechanical Engineering,Rosalind Moreau,Billable Staff,L1 Analyst,77.50,73.21,80.00,-6.79,68.75,64.89,73.50,-8.61,176.0,156.0,114.2,41.8,0.0,4.7,27.5,0.8,0.9,2.6,4.1,1.2,0.0,20.0,8.0,12.0,0.0,0.0
FY26_P09_Utilization_2026-06.csv,CC-1020,Mechanical Engineering,Soren Iverson,Billable Staff,L3 Senior Engineer,81.48,82.50,85.00,-2.50,71.24,78.75,78.00,0.75,176.0,168.0,138.6,29.4,0.0,6.0,4.5,3.8,4.3,5.2,4.4,1.2,6.0,8.0,0.0,8.0,0.0,0.0
FY26_P09_Utilization_2026-06.csv,CC-1020,Mechanical Engineering,Tamsin Vasquez,Billable Staff,L1 Analyst,67.40,67.44,80.00,-12.56,57.67,59.77,73.50,-13.73,176.0,156.0,105.2,50.8,0.0,7.6,33.8,0.7,0.6,0.0,7.2,0.9,0.0,20.0,0.0,20.0,0.0,0.0
FY26_P09_Utilization_2026-06.csv,CC-1020,Mechanical Engineering,Ulises Larkin,Project Leadership,L4 Manager,69.11,75.75,60.00,15.75,61.35,68.86,55.00,13.86,176.0,160.0,121.2,38.8,0.0,4.3,0.0,7.2,20.9,4.3,2.0,0.1,0.0,16.0,0.0,8.0,8.0,0.0
FY26_P09_Utilization_2026-06.csv,CC-1030,Electrical Engineering,Adaeze Haddad,Billable Staff,L3 Senior Engineer,84.47,94.88,85.00,9.88,75.49,88.41,78.00,10.41,176.0,164.0,155.6,8.4,0.0,2.6,0.0,1.4,1.1,1.5,1.8,0.0,8.0,12.0,0.0,4.0,8.0,0.0
FY26_P09_Utilization_2026-06.csv,CC-1030,Electrical Engineering,Bruno Kowalski,Project Leadership,L4 Manager,57.61,57.73,60.00,-2.27,51.02,53.97,55.00,-1.03,184.0,172.0,99.3,72.7,8.0,5.1,22.6,7.7,32.2,0.0,4.5,0.6,2.0,12.0,0.0,12.0,0.0,0.0
